管線材質	ORDER_SEQ	0	SIZE1	SIZE2	SCH1	SCH2	SIZE_LAYOUT	厚度	UNIT	IDENT_CODE	用料時機	採購量	可領用量	合計	合計2	-	A	B	D	E	合計.1	-.1	A.1	B.1	D.1	E.1	需求總計	-.2	A.2	B.2	D.2	E.2	缺料總計	先不領	可領料	CHECK	-.3	A.3	B.3	D.3	E.3	領料總計	7/2	7/9	7/11	8/15	Unnamed: 47	7/2.1	7/10	8/15.1	Unnamed: 51	7/2.2	7/10.1	7/11.1	8/15.2	Unnamed: 56	7/2.3	7/10.2	8/15.3	Unnamed: 60	7/2.4	7/10.3	7/11.2	8/15.4
碳鋼	610	GATE VALVE CL150 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME   	3	 	 	 	"3"""		PC	V05265	安裝	3		2	2	0	0	0	2	0	2	0	0	0	2	0	2	0	0	0	-2	0	-2				0	0	0	0	0	0																						
碳鋼	610	GATE VALVE CL150 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME LOW EMIS   (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	8	 	 	 	"8"""		PC	V22502	安裝	10		2	2	0	0	0	2	0	2	0	0	0	2	0	2	0	0	0	-2	0	-2				0	0	0	0	0	0																						
碳鋼	610	GATE VALVE CL150 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME LOW EMIS   (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	6	 	 	 	"6"""		PC	V22501	安裝	19		2	2	0	0	0	2	0	2	0	0	0	2	0	2	0	0	0	-2	0	-2				0	0	0	0	0	0																						
碳鋼	610	GATE VALVE CL150 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME LOW EMIS   (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	4	 	 	 	"4"""		PC	V22499	安裝	12		4	4	0	2	0	2	0	4	0	2	0	2	0	4	0	-2	0	-2	0	-4				0	0	0	0	0	0																						
碳鋼	610	GATE VALVE CL150 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME LOW EMIS   (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	3	 	 	 	"3"""		PC	V22498	安裝	9		2	2	0	2	0	0	0	2	0	2	0	0	0	2	0	-2	0	0	0	-2				0	0	0	0	0	0																						
碳鋼	610	GATE VALVE CL1500 BW-STUB CS A105 BODY SS 316-TR STLD-S&D SLD-WG OS&Y WB API LOW EMIS (STUB : SMLS BE XXS A106-B) NACE(FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	0.75	 	 	 	"3/4"""		PC	V223262	預製	2		2	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	-2	0	0	-2				0	0	0	0	0	0																						
碳鋼	610	GATE VALVE CL2500 BW-STUB CS A105 BODY SS 316-TR STLD-S&D SLD-WG OS&Y WB API LOW EMIS (STUB : SMLS BE S-160 A106-B) NACE(FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	1	 	 	 	"1"""		PC	V223176	預製	28		23	23	0	0	1	22	0	23	0	0	1	22	0	23	0	0	-1	-22	0	-23				0	0	0	0	0	0																						
碳鋼	610	GATE VALVE CL2500 BW-STUB CS A105 BODY SS 316-TR STLD-S&D SLD-WG OS&Y WB API LOW EMIS (STUB : SMLS BE S-160 A106-B) NACE(FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	0.5	 	 	 	"1/2"""		PC	V223174	預製	4		4	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	-4	0	0	-4				0	0	0	0	0	0																						
碳鋼	610	GATE VALVE CL300 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME   	6	 	 	 	"6"""		PC	V02772	安裝	3		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	-1	0	-1				0	0	0	0	0	0																						
碳鋼	610	GATE VALVE CL300 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME   	3	 	 	 	"3"""		PC	V02775	安裝	7		7	7	0	0	0	7	0	7	0	0	0	7	0	7	0	0	0	-7	0	-7				0	0	0	0	0	0																						
碳鋼	610	GATE VALVE CL300 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME LOW EMIS   (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	8	 	 	 	"8"""		PC	V28509	安裝	4		2	2	0	0	0	2	0	2	0	0	0	2	0	2	0	0	0	-2	0	-2				0	0	0	0	0	0																						
碳鋼	610	GATE VALVE CL300 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME LOW EMIS   (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	6	 	 	 	"6"""		PC	V28507	安裝	2		2	2	0	0	0	2	0	2	0	0	0	2	0	2	0	0	0	-2	0	-2				0	0	0	0	0	0																						
碳鋼	610	GATE VALVE CL300 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME LOW EMIS   (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	4	 	 	 	"4"""		PC	V28505	安裝	6		2	2	0	0	0	2	0	2	0	0	0	2	0	2	0	0	0	-2	0	-2				0	0	0	0	0	0																						
碳鋼	610	GATE VALVE CL300 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 FLEX-WG OS&Y BB API ASME LOW EMIS   (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	3	 	 	 	"3"""		PC	V28503	安裝	5		4	4	0	2	0	2	0	4	0	2	0	2	0	4	0	-2	0	-2	0	-4				0	0	0	0	0	0																						
碳鋼	610	GATE VALVE CL800 SW CS A105 BODY 13CR AND HF-TR API TR #8 SLD-WG OS&Y BB API   	2	 	 	 	"2"""		PC	V10725	預製	35		11	11	0	11	0	0	0	11	0	11	0	0	0	11	0	-11	0	0	0	-11				0	0	0	0	0	0																						
碳鋼	610	GATE VALVE CL800 SW CS A105 BODY 13CR AND HF-TR API TR #8 SLD-WG OS&Y BB API   	1.5	 	 	 	"1-1/2"""		PC	V03533	預製	40		30	30	0	30	0	0	0	30	0	30	0	0	0	30	0	-30	0	0	0	-30				0	0	0	0	0	0																						
碳鋼	610	GATE VALVE CL800 SW CS A105 BODY 13CR AND HF-TR API TR #8 SLD-WG OS&Y BB API   	1	 	 	 	"1"""		PC	V03535	預製	84		42	40	0	20	14	6	0	40	0	20	14	6	0	40	0	-20	-14	-6	0	-40				0	0	0	0	0	0																						
碳鋼	610	GATE VALVE CL800 SW CS A105 BODY 13CR AND HF-TR API TR #8 SLD-WG OS&Y BB API   	0.75	 	 	 	"3/4"""		PC	V03536	預製	86		34	33	0	18	0	15	0	33	0	18	0	15	0	33	0	-18	0	-15	0	-33				0	0	0	0	0	0																						
碳鋼	610	GATE VALVE CL800 SW CS A105 BODY 13CR AND HF-TR API TR #8 SLD-WG OS&Y BB API LOW EMIS   (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	2	 	 	 	"2"""		PC	V20093	預製	6		5	5	0	0	1	4	0	5	0	0	1	4	0	5	0	0	-1	-4	0	-5				0	0	0	0	0	0																						
碳鋼	610	GATE VALVE CL800 SW CS A105 BODY 13CR AND HF-TR API TR #8 SLD-WG OS&Y BB API LOW EMIS   (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	1	 	 	 	"1"""		PC	V22491	預製	67		35	35	0	5	10	20	0	35	0	5	10	20	0	35	0	-5	-10	-20	0	-35				0	0	0	0	0	0																						
碳鋼	610	GATE VALVE CL800 SW CS A105 BODY 13CR AND HF-TR API TR #8 SLD-WG OS&Y BB API LOW EMIS   (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	0.75	 	 	 	"3/4"""		PC	V22490	預製	85		20	20	0	4	4	12	0	20	0	4	4	12	0	20	0	-4	-4	-12	0	-20				0	0	0	0	0	0																						
碳鋼	610	GATE VALVE CL800 SW/ FNPT CS A105 BODY 13CR AND HF-TR API TR #8 SLD-WG OS&Y BB API   	1	 	 	 	"1"""		PC	V05625	預製	1		1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	-1	0	0	0	-1				0	0	0	0	0	0																						
碳鋼	610	GATE VALVE CL800 SW/ FNPT CS A105 BODY 13CR AND HF-TR API TR #8 SLD-WG OS&Y BB API   	0.5	 	 	 	"1/2"""		PC	V05623	預製	6		6	6	0	0	0	6	0	6	0	0	0	6	0	6	0	0	0	-6	0	-6				0	0	0	0	0	0																						
碳鋼	610	GATE VALVE CL800 SW/ FNPT CS A105 BODY 13CR AND HF-TR API TR #8 SLD-WG OS&Y BB API LOW EMIS   (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	0.75	 	 	 	"3/4"""		PC	V22847	預製	32		21	21	0	6	0	15	0	21	0	6	0	15	0	21	0	-6	0	-15	0	-21				0	0	0	0	0	0																						
碳鋼	610	GATE VALVE CL800 SW/ FNPT CS A105 BODY 13CR AND HF-TR API TR #8 SLD-WG OS&Y BB API LOW EMIS   (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	0.5	 	 	 	"1/2"""		PC	V22846	預製	11		6	6	0	2	0	4	0	6	0	2	0	4	0	6	0	-2	0	-4	0	-6				0	0	0	0	0	0																						
碳鋼	610	GATE VALVE CL800 SW-STUB CS A105 BODY SS 316 AND HF-TR API TR #12 SLD-WG OS&Y BB  (STUB : SMLS PE S-80 A106-B) NACE	1	 	 	 	"1"""		PC	V136009	預製	4		4	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	-4	0	0	-4				0	0	0	0	0	0																						
碳鋼	610	GATE VALVE CL800 SW-STUB CS A105 BODY SS 316 AND HF-TR API TR #12 SLD-WG OS&Y BB API (STUB : SMLS PE S-160 A106-B) NACE	1	 	 	 	"1"""		PC	V56490	預製	4		4	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	-4	0	0	-4				0	0	0	0	0	0																						
碳鋼	610	GATE VALVE CL800 SW-STUB CS A105 BODY SS 316 AND HF-TR API TR #12 SLD-WG OS&Y BB API LOW EMIS (STUB : SMLS BE S-80 A106-B) NACE(FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	2	 	 	 	"2"""		PC	V56621	預製	6		4	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	-4	0	0	-4				0	0	0	0	0	0																						
碳鋼	610	GATE VALVE CL800 SW-STUB CS A105 BODY SS 316 AND HF-TR API TR #12 SLD-WG OS&Y BB API LOW EMIS (STUB : SMLS PE S-80 A106-B) NACE(FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	1.5	 	 	 	"1-1/2"""		PC	V56620	預製	4		4	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	-4	0	0	-4				0	0	0	0	0	0																						
碳鋼	610	GATE VALVE CL800 SW-STUB CS A105 BODY SS 316 AND HF-TR API TR #12 SLD-WG OS&Y BB API LOW EMIS (STUB : SMLS PE S-80 A106-B) NACE(FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	1	 	 	 	"1"""		PC	V56618	預製	3		2	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	-2	0	0	-2				0	0	0	0	0	0																						
碳鋼	610	GATE VALVE CL800 SW-STUB/ FNPT CS A105 BODY SS 316 AND HF-TR API TR #12 SLD-WG OS&Y BB API LOW EMIS (STUB : SMLS PE S-80 A106-B) NACE(FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	0.75	 	 	 	"3/4"""		PC	V223148	預製	17		9	9	0	0	9	0	0	9	0	0	9	0	0	9	0	0	-9	0	0	-9				0	0	0	0	0	0																						
碳鋼	610	GATE VALVE CL800 SW-STUB/ FNPT CS A105 BODY SS 316 AND HF-TR API TR #12 SLD-WG OS&Y BB API LOW EMIS (STUB : SMLS PE S-80 A106-B) NACE(FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	0.5	 	 	 	"1/2"""		PC	V223147	預製	8		4	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	-4	0	0	-4				0	0	0	0	0	0																						
碳鋼	620	GLOBE VALVE CL1500 BW-STUB CS A105 BODY SS 316-TR STLD-S&D PLUG-D OS&Y WB API (STUB : SMLS BE XXS A106-B) NACE	0.75	 	 	 	"3/4"""		PC	V110664	預製	18		16	16	0	0	16	0	0	16	0	0	16	0	0	16	0	0	-16	0	0	-16				0	0	0	0	0	0																						
碳鋼	620	GLOBE VALVE CL1500 BW-STUB CS A105 BODY SS 316-TR STLD-S&D PLUG-D OS&Y WB API LOW EMIS (STUB : SMLS BE XXS A106-B) NACE(FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	0.75	 	 	 	"3/4"""		PC	V223214	預製	1		1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	-1	0	0	-1				0	0	0	0	0	0																						
碳鋼	620	GLOBE VALVE CL1500 BW-STUB CS A105 BODY SS 316-TR STLD-S&D PLUG-D OS&Y WB Y-PAT API (STUB : SMLS BE XXS A106-B) NACE	2	 	 	 	"2"""		PC	V110649	預製	5		5	5	0	0	5	0	0	5	0	0	5	0	0	5	0	0	-5	0	0	-5				0	0	0	0	0	0																						
碳鋼	620	GLOBE VALVE CL2500 BW CS A216-WCB BODY SS 316-TR STLD-S&D PLUG-D OS&Y PSB GR OP API LOW EMIS  NACE(FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B) (IMPACT TEST at -1 DEG. C)	4	 	S-120	 	"4"" S-120"	11.13	PC	V223179	預製	2		2	2	0	0	0	2	0	2	0	0	0	2	0	2	0	0	0	-2	0	-2				0	0	0	0	0	0																						
碳鋼	620	GLOBE VALVE CL2500 BW-STUB CS A105 BODY SS 316-TR STLD-S&D PLUG-D OS&Y WB API LOW EMIS (STUB : SMLS BE S-160 A106-B) NACE(FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	1	 	 	 	"1"""		PC	V223259	預製	13		12	12	0	0	0	12	0	12	0	0	0	12	0	12	0	0	0	-12	0	-12				0	0	0	0	0	0																						
碳鋼	620	GLOBE VALVE CL2500 BW-STUB CS A105 BODY SS 316-TR STLD-S&D PLUG-D OS&Y WB API LOW EMIS (STUB : SMLS BE S-160 A106-B) NACE(FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	0.75	 	 	 	"3/4"""		PC	V223258	預製	13		12	12	0	0	0	12	0	12	0	0	0	12	0	12	0	0	0	-12	0	-12				0	0	0	0	0	0																						
碳鋼	620	GLOBE VALVE CL2500 BW-STUB CS A105 BODY SS 316-TR STLD-S&D PLUG-D OS&Y WB API LOW EMIS (STUB : SMLS BE S-160 A106-B) NACE(FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	0.5	 	 	 	"1/2"""		PC	V223257	預製	13		8	8	0	0	8	0	0	8	0	0	8	0	0	8	0	0	-8	0	0	-8				0	0	0	0	0	0																						
碳鋼	620	GLOBE VALVE CL2500 BW-STUB CS A105 BODY SS 316-TR STLD-S&D PLUG-D OS&Y WB Y-PAT API LOW EMIS (STUB : SMLS BE S-160 A106-B) NACE(FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	1	 	 	 	"1"""		PC	V223182	預製	13		12	12	0	0	0	12	0	12	0	0	0	12	0	12	0	0	0	-12	0	-12				0	0	0	0	0	0																						
碳鋼	620	GLOBE VALVE CL800 SW CS A105 BODY 13CR AND HF-TR API TR #8 PLUG-D OS&Y BB API   	1	 	 	 	"1"""		PC	V03403	預製	47		26	26	0	15	0	11	0	26	0	15	0	11	0	26	0	-15	0	-11	0	-26				0	0	0	0	0	0																						
碳鋼	620	GLOBE VALVE CL800 SW CS A105 BODY 13CR AND HF-TR API TR #8 PLUG-D OS&Y BB API   	0.75	 	 	 	"3/4"""		PC	V03404	預製	1		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	-1	0	-1				0	0	0	0	0	0																						
碳鋼	620	GLOBE VALVE CL800 SW CS A105 BODY 13CR AND HF-TR API TR #8 PLUG-D OS&Y BB API LOW EMIS   (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	2	 	 	 	"2"""		PC	V22243	預製	1		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	-1	0	-1				0	0	0	0	0	0																						
碳鋼	630	CHECK VALVE CL150 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 SWING BC API ASME   	4	 	 	 	"4"""		PC	V08225	安裝	3		1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	-1	0	0	0	-1				0	0	0	0	0	0																						
碳鋼	630	CHECK VALVE CL1500 BW-STUB CS A105 BODY SS 316-TR STLD-S&D LIFT W/ SPRG WC API (STUB : SMLS BE XXS A106-B) NACE	0.75	 	 	 	"3/4"""		PC	V110616	安裝	1		1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	-1	0	0	-1				0	0	0	0	0	0																						
碳鋼	630	CHECK VALVE CL300 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 SWING BC API ASME   	8	 	 	 	"8"""		PC	V08249	安裝	2		2	2	0	0	0	2	0	2	0	0	0	2	0	2	0	0	0	-2	0	-2				0	0	0	0	0	0																						
碳鋼	630	CHECK VALVE CL300 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 SWING BC API ASME   	6	 	 	 	"6"""		PC	V08250	安裝	2		2	2	0	0	0	2	0	2	0	0	0	2	0	2	0	0	0	-2	0	-2				0	0	0	0	0	0																						
碳鋼	630	CHECK VALVE CL300 RF CS A216-WCB BODY 13CR AND HF-TR API TR #8 SWING BC API ASME   	3	 	 	 	"3"""		PC	V08254	安裝	4		4	4	0	2	0	2	0	4	0	2	0	2	0	4	0	-2	0	-2	0	-4				0	0	0	0	0	0																						
碳鋼	630	CHECK VALVE CL800 SW CS A105 BODY 13CR AND HF-TR API TR #8 LIFT W/ SPRG BC API   	2	 	 	 	"2"""		PC	V19424	預製	6		3	3	0	0	0	3	0	3	0	0	0	3	0	3	0	0	0	-3	0	-3				0	0	0	0	0	0																						
碳鋼	630	CHECK VALVE CL800 SW CS A105 BODY 13CR AND HF-TR API TR #8 LIFT W/ SPRG BC API   	1	 	 	 	"1"""		PC	V19421	預製	36		15	14	0	4	4	6	0	14	0	4	4	6	0	14	0	-4	-4	-6	0	-14				0	0	0	0	0	0																						
碳鋼	630	CHECK VALVE CL800 SW CS A105 BODY 13CR AND HF-TR API TR #8 LIFT W/ SPRG BC API   	0.75	 	 	 	"3/4"""		PC	V19420	預製	9		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	-1	0	-1				0	0	0	0	0	0																						
碳鋼	630	CHECK VALVE CL800 SW-STUB CS A105 BODY SS 316 AND HF-TR API TR #12 LIFT W/ SPRG BC  (STUB : SMLS BE S-80 A106-B) NACE	2	 	 	 	"2"""		PC	V103940	預製	2		1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	-1	0	0	-1				0	0	0	0	0	0																						
碳鋼	674	STOP CHECK VALVE CL1500 BW CS A105 BODY SS 316-TR STLD-S&D PLUG-D OS&Y WB Y-PAT API   	2	 	S-160	 	"2"" S-160"	8.74	PC	V151693	預製	5		5	5	0	0	5	0	0	5	0	0	5	0	0	5	0	0	-5	0	0	-5				0	0	0	0	0	0																						
碳鋼	999	"0.75"", STEAM TRAP, CL150, RF, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 			PC	TR-300004	安裝	4		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	-1	0	-1				0	0	0	0	0	0																						
碳鋼	999	"0.75"", STEAM TRAP, CL300, RF, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 			PC	TR-300003	安裝	3		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	-1	0	-1				0	0	0	0	0	0																						
碳鋼	999	"2"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 			PC	ST-305201	預製	1		1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	-1	0	0	-1				0	0	0	0	0	0																						
碳鋼	999	"2"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 			PC	ST-305202	預製	1		1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	-1	0	0	-1				0	0	0	0	0	0																						
碳鋼	999	"3"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 			PC	ST-3011201	預製	1		1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	-1	0	0	0	-1				0	0	0	0	0	0																						
碳鋼	999	"3"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 			PC	ST-3011202	預製	1		1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	-1	0	0	0	-1				0	0	0	0	0	0																						
碳鋼	999	"3"", T-TYPE STRAINER, CL300, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 			PC	ST-3011203	預製	1		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	-1	0	-1				0	0	0	0	0	0																						
碳鋼	999	"4"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 			PC	ST-304701	預製	1		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	-1	0	-1				0	0	0	0	0	0																						
碳鋼	999	"4"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 			PC	ST-304702	預製	1		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	-1	0	-1				0	0	0	0	0	0																						
碳鋼	999	"6"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 			PC	ST-304901	預製	1		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	-1	0	-1				0	0	0	0	0	0																						
碳鋼	999	"6"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 			PC	ST-304902	預製	1		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	-1	0	-1				0	0	0	0	0	0																						
碳鋼	999	"8"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 			PC	ST-300903	預製	1		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	-1	0	-1				0	0	0	0	0	0																						
碳鋼	999	"8"", T-TYPE STRAINER, CL150, BW, CS BODY SS 304 SCREEN, TECH. D.SHT"	 	 	 	 			PC	ST-300904	預製	1		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	-1	0	-1				0	0	0	0	0	0																						
碳鋼	999	"STEAM RING, PIP 3.1 M ( FOR 10"" -2500# NOZZLE USE)"	 	 	 	 			PC	SR-01E	安裝	0		3	3	0	0	0	3	0	3	0	0	0	3	0	3	0	0	0	-3	0	-3				0	0	0	0	0	0																						
碳鋼	999	"STEAM RING, PIP 3.5 M ( FOR 14"" -2500# NOZZLE USE)"	 	 	 	 			PC	SR-01D	安裝	0		1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	-1	0	-1				0	0	0	0	0	0																						
碳鋼	999	"STEAM RING, PIP 3.7 M ( FOR 16"" -2500# NOZZLE USE)"	 	 	 	 			PC	SR-01C	安裝	0		5	5	0	0	1	4	0	5	0	0	1	4	0	5	0	0	-1	-4	0	-5				0	0	0	0	0	0																						
碳鋼	999	"STEAM RING, PIP 4.1 M ( FOR 20"" -2500# NOZZLE USE)"	 	 	 	 			PC	SR-01B	安裝	0		3	3	0	0	0	3	0	3	0	0	0	3	0	3	0	0	0	-3	0	-3				0	0	0	0	0	0																						
碳鋼	999	STEAM RING, PIP 5.9 M ( FOR REACTOR TOP NOZZLE USE)	 	 	 	 			PC	SR-01A	安裝	0		3	3	0	0	0	3	0	3	0	0	0	3	0	3	0	0	0	-3	0	-3				0	0	0	0	0	0																						
鍍鋅鋼	102	PIPE ERW BE CS A53-B GA  ASME   	6	 	S-40	 	"6"" S-40"	7.11	M	P30718	預製	60		53.89999999999999	53.89999999999999	0	0	0	0	53.89999999999999	53.89999999999999	0	0	0	0	60	60	0	0	0	0	0	0				0	0	0	0	60	60																						60
鍍鋅鋼	102	PIPE ERW BE CS A53-B GA  ASME   	4	 	S-40	 	"4"" S-40"	6.02	M	P30719	預製	18		17.1	17.099999999999998	0	0	0	0	17.099999999999998	17.099999999999998	0	0	0	0	24	24	0	0	0	0	-6	-6				0	0	0	0	18	18																						18
鍍鋅鋼	102	PIPE ERW BE CS A53-B GA  ASME   	3	 	S-40	 	"3"" S-40"	5.49	M	P30720	預製	36		20.8	20.8	0	0	0	0	20.8	20.8	0	0	0	0	24	24	0	0	0	0	12	12				0	0	0	0	36	36																						36
鍍鋅鋼	102	PIPE SMLS MNPT CS A106-B GA  ASME   	2	 	S-80	 	"2"" S-80"	5.54	M	P25235	預製	108		1.3	73.3	0	0	0	0	73.3	73.3	0	0	0	0	84	84	0	0	0	0	-84	-84				0	0	0	0	0	0																						
鍍鋅鋼	102	PIPE SMLS MNPT CS A106-B GA  ASME   	1.5	 	S-80	 	"1-1/2"" S-80"	5.08	M	P25234	預製	366		33.2	330.2	0	0	0	0	330.2	330.2	0	0	0	0	366	366	0	0	0	0	-366	-366				0	0	0	0	0	0																						
鍍鋅鋼	102	PIPE SMLS MNPT CS A106-B GA  ASME   	0.5	 	S-80	 	"1/2"" S-80"	3.73	M	P25231	預製	480		131.1	423.30000000000007	0	0	0	0	423.30000000000007	423.30000000000007	0	0	0	0	468	468	0	0	0	0	-468	-468				0	0	0	0	0	0																						
鍍鋅鋼	301	45 ELBOW CL3000 FNPT CS A105 GA  ASME   	0.5	 	 	 	"1/2"""		PC	N02846	預製	5		5	5	0	0	0	0	5	5	0	0	0	0	5	5	0	0	0	0	0	0				0	0	0	0	5	5																			5			
鍍鋅鋼	301	45 ELBOW WELDED BW CS A234-WPB GA  ASME   	6	 	S-40	 	"6"" S-40"	7.11	PC	N66883	預製	5		5	5	0	0	0	0	5	5	0	0	0	0	5	5	0	0	0	0	-5	-5				0	0	0	0	0	0																						
鍍鋅鋼	301	45 ELBOW WELDED BW CS A234-WPB GA  ASME   	3	 	S-40	 	"3"" S-40"	5.49	PC	N66830	預製	2		1	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	-1	-1				0	0	0	0	0	0																						
鍍鋅鋼	303	90 ELBOW CL3000 FNPT CS A105 GA  ASME   	1.5	 	 	 	"1-1/2"""		PC	N04225	預製	8		7	7	0	0	0	0	7	7	0	0	0	0	7	7	0	0	0	0	-5	-5				0	0	0	0	2	2																			2			
鍍鋅鋼	303	90 ELBOW CL3000 FNPT CS A105 GA  ASME   	0.5	 	 	 	"1/2"""		PC	N04221	預製	22		17	22	0	0	0	0	22	22	0	0	0	0	22	22	0	0	0	0	-5	-5				0	0	0	0	17	17																			17			
鍍鋅鋼	303	90 ELBOW WELDED BW CS A234-WPB GA  ASME   	6	 	S-40	 	"6"" S-40"	7.11	PC	N67254	預製	6		6	6	0	0	0	0	6	6	0	0	0	0	6	6	0	0	0	0	-6	-6				0	0	0	0	0	0																						
